"Recência","Frequência","Gasto","ID do Cliente","Segmento"
44,35,1499.01,"13810","Intermediário"
108,79,2257.32,"13814","Intermediário"
317,101,2642.35,"13819","Intermediário"
160,209,1410.73,"13821","Intermediário"
41,71,1095.27,"13835","Intermediário"
21,472,1966.09,"13838","Intermediário"
40,81,1307.79,"13846","Intermediário"
145,93,1595.48,"13850","Intermediário"
73,23,1090.14,"13853","Intermediário"
516,73,1310.34,"13855","Intermediário"
184,54,1142.03,"13856","Intermediário"
17,76,1245.9,"13860","Intermediário"
34,160,2556.09,"13862","Intermediário"
263,70,1239.55,"13863","Intermediário"
374,69,2049.15,"13874","Intermediário"
70,107,2473.06,"13878","Intermediário"
18,65,1191.13,"13882","Intermediário"
23,190,1888.48,"13884","Intermediário"
135,184,2169.05,"13888","Intermediário"
108,83,1991.23,"13889","Intermediário"
42,36,1267.65,"13892","Intermediário"
66,59,1160.72,"13897","Intermediário"
199,95,1610.59,"13900","Intermediário"
95,122,2369.55,"13908","Intermediário"
479,74,1275.81,"13916","Intermediário"
65,30,1212.84,"13918","Intermediário"
75,77,1360.68,"13919","Intermediário"
447,86,1774.68,"13920","Intermediário"
17,117,1838.85,"13924","Intermediário"
39,110,1560.96,"13939","Intermediário"
95,56,1876.23,"13946","Intermediário"
18,160,2427.32,"13949","Intermediário"
95,163,1076.18,"13959","Intermediário"
222,56,1192.36,"13976","Intermediário"
42,93,2048.6,"13984","Intermediário"
81,86,2026.06,"13989","Intermediário"
19,155,2313.14,"13994","Intermediário"
227,49,2046.34,"14000","Intermediário"
131,77,2196.67,"14006","Intermediário"
214,74,1099.91,"14009","Intermediário"
126,68,1084.57,"14013","Intermediário"
93,76,1948.21,"14014","Intermediário"
62,66,1421.61,"14019","Intermediário"
32,72,1249.01,"14020","Intermediário"
171,90,1716.58,"14021","Intermediário"
122,33,1520.96,"14055","Intermediário"
336,111,1528.37,"14068","Intermediário"
19,324,1438.82,"14071","Intermediário"
20,81,1734.87,"14075","Intermediário"
117,163,1692.63,"14078","Intermediário"
48,83,1115.68,"14080","Intermediário"
20,255,1407.26,"14083","Intermediário"
21,79,1360.28,"14102","Intermediário"
289,74,1364.09,"14114","Intermediário"
35,72,1382.74,"14116","Intermediário"
23,43,1172.46,"14126","Intermediário"
138,117,1900.08,"14127","Intermediário"
17,109,2591.34,"14129","Intermediário"
335,224,1882.67,"14130","Intermediário"
416,106,1570.81,"14136","Intermediário"
62,69,1086.8,"14139","Intermediário"
94,30,2590.2,"14147","Intermediário"
91,133,1997.34,"14152","Intermediário"
103,58,2594.62,"14163","Intermediário"
86,29,1631.77,"14164","Intermediário"
55,121,1296.49,"14167","Intermediário"
102,210,2229.34,"14177","Intermediário"
24,327,1620.93,"14178","Intermediário"
443,104,1550.63,"14186","Intermediário"
46,65,2054.36,"14188","Intermediário"
83,64,1210.19,"14193","Intermediário"
217,16,2615.6,"14195","Intermediário"
34,91,1569.73,"14198","Intermediário"
234,18,1091.7,"14199","Intermediário"
76,55,1193.54,"14201","Intermediário"
18,232,1062.96,"14204","Intermediário"
32,123,2414.2,"14205","Intermediário"
255,71,1185.01,"14206","Intermediário"
105,21,2190.14,"14212","Intermediário"
420,5,1192.2,"14213","Intermediário"
19,77,2150.04,"14216","Intermediário"
263,38,1515,"14220","Intermediário"
126,238,1897.9,"14224","Intermediário"
450,87,2037.02,"14225","Intermediário"
67,72,2594.04,"14229","Intermediário"
199,69,1235.62,"14231","Intermediário"
58,115,2048.07,"14232","Intermediário"
96,50,1744.64,"14236","Intermediário"
46,61,1247.49,"14240","Intermediário"
235,108,1693.45,"14245","Intermediário"
126,75,1474.06,"14246","Intermediário"
23,111,1904.05,"14250","Intermediário"
276,134,2473.99,"14256","Intermediário"
66,52,1163.45,"14261","Intermediário"
24,143,2618.23,"14262","Intermediário"
170,79,1517.36,"14264","Intermediário"
125,79,1373.35,"14265","Intermediário"
178,55,1516.24,"14267","Intermediário"
411,23,1189.38,"14275","Intermediário"
114,121,2102.68,"14276","Intermediário"
46,67,1299.65,"14284","Intermediário"
56,72,2362.91,"14295","Intermediário"
33,62,1305.33,"14297","Intermediário"
133,53,1992.18,"14301","Intermediário"
238,88,1725.01,"14304","Intermediário"
87,105,1858.96,"14305","Intermediário"
565,2,1147.02,"14308","Intermediário"
438,31,1370.34,"14316","Intermediário"
222,81,1346.75,"14320","Intermediário"
26,179,2218.06,"14321","Intermediário"
179,106,1894.93,"14327","Intermediário"
38,63,1943.51,"14332","Intermediário"
32,90,1614.91,"14336","Intermediário"
437,238,1088.91,"14343","Intermediário"
136,146,2315.75,"14346","Intermediário"
173,47,1078.96,"14352","Intermediário"
47,118,2128.23,"14360","Intermediário"
466,44,1175.78,"14370","Intermediário"
201,216,1132.99,"14375","Intermediário"
60,129,1268.91,"14379","Intermediário"
42,302,1246.8,"14382","Intermediário"
54,59,1247.69,"14383","Intermediário"
48,140,1770.56,"14387","Intermediário"
81,87,1898.01,"14389","Intermediário"
81,291,2121.93,"14396","Intermediário"
18,87,2612.96,"14397","Intermediário"
410,193,2113.16,"14399","Intermediário"
165,73,1732.47,"14400","Intermediário"
146,25,1880.51,"14403","Intermediário"
123,73,2157.73,"14407","Intermediário"
108,394,2651.14,"14410","Intermediário"
58,84,1426.19,"14412","Intermediário"
107,118,2399.33,"14414","Intermediário"
19,124,1937.25,"14418","Intermediário"
26,229,1260.91,"14419","Intermediário"
115,93,1639.17,"14420","Intermediário"
73,96,2469.37,"14421","Intermediário"
66,44,1263.52,"14427","Intermediário"
23,144,1244.83,"14428","Intermediário"
527,35,1220.9,"14430","Intermediário"
318,81,2614.2,"14431","Intermediário"
25,382,2255.51,"14432","Intermediário"
37,12,1372.8,"14434","Intermediário"
69,153,2386.47,"14443","Intermediário"
16,339,1241.31,"14446","Intermediário"
34,106,1711.73,"14447","Intermediário"
34,546,2482.8,"14449","Intermediário"
196,76,1128.44,"14450","Intermediário"
126,42,1093.5,"14460","Intermediário"
82,289,2270.01,"14462","Intermediário"
33,308,2220.99,"14467","Intermediário"
432,147,2112.21,"14469","Intermediário"
119,333,2228.22,"14472","Intermediário"
62,132,1278.08,"14474","Intermediário"
87,48,1151.15,"14475","Intermediário"
35,14,1969.6,"14477","Intermediário"
398,68,1276.66,"14478","Intermediário"
269,149,1299.11,"14479","Intermediário"
27,65,1299.52,"14480","Intermediário"
180,152,2311.49,"14481","Intermediário"
66,53,1070.98,"14484","Intermediário"
42,190,1453.61,"14487","Intermediário"
83,46,1064.28,"14488","Intermediário"
223,100,1574.93,"14489","Intermediário"
422,80,1273.47,"14490","Intermediário"
446,92,1921.91,"14492","Intermediário"
327,111,2668.23,"14496","Intermediário"
42,319,2138.97,"14499","Intermediário"
35,624,2470.67,"14502","Intermediário"
27,68,1314.81,"14511","Intermediário"
203,80,1223.47,"14512","Intermediário"
40,46,1758.62,"14522","Intermediário"
80,52,1370.84,"14538","Intermediário"
74,181,2499.68,"14541","Intermediário"
166,113,2627.49,"14548","Intermediário"
26,98,1353.31,"14550","Intermediário"
35,300,1841.54,"14553","Intermediário"
26,216,2381.04,"14554","Intermediário"
73,119,2315.63,"14555","Intermediário"
91,69,1080.76,"14561","Intermediário"
450,107,2605.62,"14564","Intermediário"
72,33,1530.36,"14567","Intermediário"
195,398,2621.42,"14573","Intermediário"
28,185,1374.25,"14577","Intermediário"
21,506,1781.03,"14583","Intermediário"
185,221,1747.91,"14584","Intermediário"
66,111,1143.27,"14585","Intermediário"
34,383,1601.14,"14587","Intermediário"
31,197,1447.14,"14591","Intermediário"
35,136,2164.45,"14595","Intermediário"
27,103,2201.54,"14597","Intermediário"
88,13,1486.2,"14609","Intermediário"
25,51,1342.32,"14618","Intermediário"
261,60,1291.24,"14619","Intermediário"
48,292,2059.58,"14623","Intermediário"
107,86,1998,"14628","Intermediário"
66,91,2025.69,"14631","Intermediário"
453,109,2124.46,"14634","Intermediário"
186,62,1679.89,"14643","Intermediário"
83,62,2247.72,"14644","Intermediário"
83,288,2034.12,"14651","Intermediário"
33,215,1460.87,"14657","Intermediário"
24,253,2529.93,"14659","Intermediário"
44,253,1416.33,"14662","Intermediário"
565,55,1127.45,"14671","Intermediário"
250,106,1113.14,"14672","Intermediário"
32,240,1066.9,"14675","Intermediário"
397,63,1289.44,"14679","Intermediário"
203,86,1514.81,"14682","Intermediário"
41,519,1468.55,"14684","Intermediário"
122,40,1402.06,"14687","Intermediário"
46,71,2114.33,"14691","Intermediário"
153,163,1745.09,"14692","Intermediário"
280,75,1165.36,"14693","Intermediário"
535,86,1620.07,"14695","Intermediário"
17,210,1250.76,"14698","Intermediário"
27,483,1813.57,"14704","Intermediário"
18,53,2212.28,"14708","Intermediário"
30,442,1922.59,"14710","Intermediário"
45,32,1328.07,"14712","Intermediário"
40,138,1840.45,"14715","Intermediário"
17,237,1602.13,"14719","Intermediário"
26,481,2093.06,"14723","Intermediário"
40,105,1315.24,"14725","Intermediário"
17,501,2005.06,"14730","Intermediário"
58,80,1821.9,"14738","Intermediário"
27,85,1897.59,"14741","Intermediário"
128,141,2571.81,"14745","Intermediário"
60,137,1550.48,"14754","Intermediário"
31,119,2653.76,"14756","Intermediário"
20,102,1625.97,"14759","Intermediário"
74,80,1418.46,"14775","Intermediário"
23,58,1156.32,"14788","Intermediário"
32,145,2526.62,"14790","Intermediário"
18,104,1953.9,"14794","Intermediário"
454,2,1502.98,"14802","Intermediário"
31,132,1104.64,"14805","Intermediário"
56,325,2537.02,"14810","Intermediário"
385,177,1090.87,"14813","Intermediário"
89,107,1170.41,"14818","Intermediário"
37,64,1274.76,"14820","Intermediário"
382,72,1286.45,"14821","Intermediário"
45,110,1692.84,"14829","Intermediário"
696,82,1676.57,"14831","Intermediário"
33,87,2206.16,"14834","Intermediário"
164,62,1348.95,"14847","Intermediário"
327,201,1794.01,"14850","Intermediário"
40,31,1376.87,"14853","Intermediário"
52,66,1311.38,"14856","Intermediário"
28,66,1705.64,"14859","Intermediário"
68,86,1380.73,"14861","Intermediário"
277,65,1838.95,"14870","Intermediário"
19,201,1258.97,"14871","Intermediário"
147,31,1598.12,"14885","Intermediário"
95,6,1862,"14887","Intermediário"
164,63,1106.73,"14891","Intermediário"
25,106,1809.61,"14893","Intermediário"
101,46,1492.81,"14894","Intermediário"
220,287,2092.42,"14896","Intermediário"
411,137,1384.88,"14899","Intermediário"
27,167,2289.65,"14901","Intermediário"
18,144,1640.64,"14904","Intermediário"
173,78,1971.39,"14905","Intermediário"
453,80,1404.68,"14909","Intermediário"
32,63,1889.25,"14912","Intermediário"
107,90,1811.25,"14915","Intermediário"
612,29,1123.75,"14917","Intermediário"
228,97,1607.17,"14920","Intermediário"
46,78,1316.07,"14921","Intermediário"
20,41,1257.68,"14931","Intermediário"
459,4,1770,"14933","Intermediário"
72,34,1621.88,"14937","Intermediário"
578,71,2322.43,"14938","Intermediário"
39,63,1101.97,"14948","Intermediário"
437,4,1325,"14956","Intermediário"
30,160,1115.84,"14966","Intermediário"
65,29,1982.61,"14967","Intermediário"
51,160,1116.57,"14971","Intermediário"
123,32,1314.45,"14973","Intermediário"
35,56,1271.41,"14984","Intermediário"
31,17,1713.85,"14987","Intermediário"
227,244,2066.6,"14988","Intermediário"
163,158,1246.32,"15004","Intermediário"
28,182,1261.78,"15009","Intermediário"
503,355,1641.3,"15013","Intermediário"
517,296,2365.02,"15015","Intermediário"
27,154,1186.09,"15022","Intermediário"
96,140,1061.61,"15026","Intermediário"
24,119,1157.71,"15028","Intermediário"
87,33,1979.91,"15030","Intermediário"
20,510,2586.67,"15033","Intermediário"
74,284,1309.86,"15038","Intermediário"
87,159,2585.62,"15062","Intermediário"
426,81,1254.41,"15064","Intermediário"
62,221,1176.85,"15068","Intermediário"
195,70,1109.53,"15069","Intermediário"
109,54,1455.56,"15071","Intermediário"
121,73,1566.33,"15074","Intermediário"
188,80,1447.74,"15076","Intermediário"
510,32,2428.08,"15077","Intermediário"
38,109,1965.72,"15081","Intermediário"
37,57,1160.07,"15088","Intermediário"
26,145,2420.84,"15089","Intermediário"
24,58,1477.94,"15101","Intermediário"
33,100,1422.52,"15106","Intermediário"
157,60,1300.25,"15108","Intermediário"
39,53,1505.85,"15110","Intermediário"
33,45,1352.75,"15116","Intermediário"
30,131,2485.97,"15117","Intermediário"
76,123,1783.68,"15128","Intermediário"
143,49,1806.9,"15133","Intermediário"
30,85,1596.29,"15134","Intermediário"
18,68,1286.7,"15136","Intermediário"
473,80,1388.47,"15141","Intermediário"
62,142,2619.92,"15142","Intermediário"
20,67,1194.73,"15145","Intermediário"
180,91,1327.16,"15146","Intermediário"
149,69,1554.61,"15149","Intermediário"
439,57,2085.61,"15151","Intermediário"
91,188,1388.41,"15154","Intermediário"
19,152,2654.11,"15157","Intermediário"
84,361,2068.92,"15164","Intermediário"
336,313,1659.67,"15167","Intermediário"
347,5,1289.5,"15171","Intermediário"
24,110,1624.05,"15172","Intermediário"
396,86,1494.6,"15173","Intermediário"
82,20,1200.2,"15181","Intermediário"
30,52,1403.2,"15186","Intermediário"
135,106,1981.39,"15192","Intermediário"
26,59,1877.51,"15197","Intermediário"
103,100,1842.95,"15201","Intermediário"
241,67,1176.19,"15210","Intermediário"
76,75,1277.48,"15211","Intermediário"
17,110,1661.44,"15214","Intermediário"
62,113,2422.43,"15215","Intermediário"
67,117,1778.96,"15220","Intermediário"
382,34,2465.45,"15221","Intermediário"
241,34,1417.95,"15223","Intermediário"
52,120,2488.49,"15227","Intermediário"
17,99,1412.32,"15237","Intermediário"
45,50,1071.99,"15238","Intermediário"
427,106,1893.93,"15248","Intermediário"
52,118,2103.41,"15252","Intermediário"
32,116,2055.09,"15253","Intermediário"
143,67,1088.35,"15254","Intermediário"
528,57,1182.38,"15259","Intermediário"
151,92,1508,"15261","Intermediário"
38,11,1717.36,"15267","Intermediário"
39,35,1225.36,"15269","Intermediário"
73,307,2085.48,"15272","Intermediário"
370,94,1580.54,"15279","Intermediário"
45,97,1593.09,"15289","Intermediário"
306,69,1224.18,"15303","Intermediário"
494,45,1634.64,"15310","Intermediário"
101,83,1390.86,"15322","Intermediário"
119,225,1602.01,"15325","Intermediário"
349,129,1700.52,"15326","Intermediário"
82,224,1827.84,"15339","Intermediário"
96,24,2402.72,"15341","Intermediário"
382,41,1363.6,"15347","Intermediário"
91,138,2389.08,"15366","Intermediário"
56,117,1233.36,"15376","Intermediário"
398,21,1211.75,"15377","Intermediário"
229,24,1890.57,"15381","Intermediário"
185,118,2027.79,"15384","Intermediário"
412,77,1216.66,"15390","Intermediário"
32,73,1345.53,"15398","Intermediário"
108,27,1302.3,"15400","Intermediário"
164,131,1830.54,"15402","Intermediário"
49,153,1056.44,"15407","Intermediário"
42,99,1358.88,"15411","Intermediário"
339,120,1619.97,"15422","Intermediário"
416,144,1944.57,"15425","Intermediário"
35,534,2615.39,"15426","Intermediário"
49,306,1483.14,"15427","Intermediário"
24,134,2567.06,"15434","Intermediário"
28,329,1122.53,"15436","Intermediário"
420,57,1269.05,"15439","Intermediário"
412,57,1254.21,"15441","Intermediário"
25,219,1418.26,"15444","Intermediário"
45,202,1799.11,"15452","Intermediário"
17,286,1388.37,"15453","Intermediário"
299,230,2119.27,"15456","Intermediário"
101,265,1571.01,"15466","Intermediário"
67,80,1430.48,"15468","Intermediário"
18,162,1316.56,"15471","Intermediário"
30,14,2046,"15473","Intermediário"
396,79,2209.98,"15476","Intermediário"
56,71,2024.98,"15478","Intermediário"
417,38,1993.34,"15481","Intermediário"
38,114,2419.61,"15489","Intermediário"
24,68,1131.56,"15500","Intermediário"
38,278,2040.03,"15506","Intermediário"
18,259,1295.7,"15525","Intermediário"
37,143,1813.72,"15530","Intermediário"
24,228,2007.44,"15531","Intermediário"
189,134,1087.82,"15535","Intermediário"
93,162,2345.96,"15549","Intermediário"
20,240,2218.8,"15550","Intermediário"
52,151,1710.08,"15551","Intermediário"
27,92,1934.39,"15561","Intermediário"
47,220,1207.18,"15573","Intermediário"
193,373,1518.7,"15574","Intermediário"
84,171,1302.5,"15579","Intermediário"
392,229,1381.19,"15580","Intermediário"
39,224,1277.5,"15584","Intermediário"
608,38,1139.1,"15586","Intermediário"
66,14,1522.08,"15587","Intermediário"
398,87,1496.6,"15590","Intermediário"
31,103,1771.78,"15594","Intermediário"
42,83,1250.06,"15599","Intermediário"
444,71,1199.31,"15600","Intermediário"
52,111,1936.8,"15605","Intermediário"
352,109,1708.97,"15607","Intermediário"
44,105,1785.98,"15608","Intermediário"
72,129,1942.36,"15620","Intermediário"
20,16,1293.03,"15621","Intermediário"
157,108,2437.05,"15623","Intermediário"
90,80,1067.52,"15626","Intermediário"
466,77,2240.9,"15629","Intermediário"
61,80,1481.4,"15630","Intermediário"
105,57,1444.58,"15636","Intermediário"
394,25,2265.2,"15638","Intermediário"
150,69,1065.08,"15639","Intermediário"
34,68,1055.17,"15645","Intermediário"
352,12,2170.35,"15649","Intermediário"
52,60,1259.06,"15651","Intermediário"
107,104,1420.34,"15652","Intermediário"
206,117,2423.47,"15658","Intermediário"
333,44,1215.95,"15661","Intermediário"
66,70,1254.03,"15664","Intermediário"
34,78,2657.13,"15671","Intermediário"
